timestamp,distance,key,type
10426305.619999997,69.25,.,keyup
10426544.93,239.3100000023842,t,keydown
10426626.644999996,81.7149999961257,t,keyup
10426648.699999996,22.054999999701977,i,keydown
10426741.134999998,92.43500000238419,e,keydown
10426768.934999995,27.799999997019768,i,keyup
10426806.739999995,37.80499999970198,e,keyup
10427433.18,626.4400000050664,5,keydown
10427504.044999994,70.86499999463558,5,keyup
10427897.079999998,393.0350000038743,Shift,keydown
10427910.104999997,13.024999998509884,R,keydown
10427922.82,12.715000003576279,Shift,keyup
10428017.280000001,94.46000000089407,r,keyup
10428235.32,218.03999999910593,o,keydown
10428334.600000001,99.2800000011921,o,keyup
10428440.600000001,106,a,keydown
10428512.61,72.00999999791384,a,keyup
10428560.814999998,48.20499999821186,n,keydown
10428653.945,93.13000000268221,n,keyup
10428781.424999997,127.47999999672174,l,keydown
10428871.579999998,90.1550000011921,l,keyup
10429025.579999998,154,Enter,keydown
10429081.004999995,55.42499999701977,Enter,keyup
10429294.259999998,213.2550000026822,.,keydown
10429398.594999999,104.33500000089407,.,keyup
10429548.064999998,149.4699999988079,t,keydown
10429634.494999997,86.42999999970198,t,keyup
10429659.524999999,25.030000001192093,i,keydown
10429721.21,61.685000002384186,i,keyup
10429779.649999999,58.439999997615814,e,keydown
10429862.009999998,82.35999999940395,e,keyup
10430480.424999997,618.4149999991059,5,keydown
10430559.174999997,78.75,5,keyup
10431018.155000001,458.9800000041723,Shift,keydown
10431031.094999999,12.939999997615814,R,keydown
10431043.909999996,12.814999997615814,Shift,keyup
10431133.494999997,89.58500000089407,r,keyup
10431347.564999998,214.07000000029802,o,keydown
10431459.189999998,111.625,o,keyup
10431580.169999994,120.97999999672174,a,keydown
10431626.43,46.26000000536442,a,keyup
10431687.774999999,61.34499999880791,n,keydown
10431790.214999996,102.43999999761581,n,keyup
10431908.739999995,118.52499999850988,l,keydown
10431985.329999998,76.59000000357628,l,keyup
10432147.89,162.5600000023842,Enter,keydown
10432198.854999997,50.9649999961257,Enter,keyup
10432412.25,213.39500000327826,.,keydown
10432517.674999997,105.42499999701977,.,keyup
10432643.89,126.21500000357628,t,keydown
10432733.229999997,89.3399999961257,t,keyup
10432775.114999995,41.88499999791384,i,keydown
10432843.54,68.42500000447035,i,keyup
10432865.350000001,21.810000002384186,e,keydown
10432974.280000001,108.92999999970198,e,keyup
10433349.989999995,375.7099999934435,5,keydown
10433432.979999997,82.99000000208616,5,keyup
10434015.199999996,582.2199999988079,Shift,keydown
10434027.725000001,12.525000005960464,R,keydown
10434040.625,12.899999998509884,Shift,keyup
10434130.454999998,89.82999999821186,r,keyup
10434548.594999999,418.14000000059605,o,keydown
10434663.684999995,115.0899999961257,o,keyup
10434739.244999997,75.56000000238419,a,keydown
10434826.985,87.74000000208616,n,keydown
10434846.739999995,19.75499999523163,a,keyup
10434934.54,87.80000000447035,n,keyup
10435042.475000001,107.93500000238419,l,keydown
10435147.699999996,105.22499999403954,l,keyup
10435294.169999994,146.4699999988079,Enter,keydown
10435351.985,57.815000005066395,Enter,keyup
10435565.36,213.375,.,keydown
10435688.934999995,123.57499999552965,.,keyup
10435793.68,104.74500000476837,t,keydown
10435881.549999997,87.86999999731779,i,keydown
10435899.36,17.810000002384186,t,keyup
10435976.235,76.875,i,keyup
10436008.589999996,32.354999996721745,e,keydown
10436095.119999997,86.5300000011921,e,keyup
10436473.669999994,378.54999999701977,5,keydown
10436546.405000001,72.73500000685453,5,keyup
10436838.369999997,291.9649999961257,Shift,keydown
10436851.409999996,13.03999999910593,R,keydown
10436863.695,12.285000003874302,Shift,keyup
10436955.574999996,91.87999999523163,r,keyup
10437135.32,179.74500000476837,o,keydown
10437257.979999997,122.65999999642372,o,keyup
10437322.884999998,64.9050000011921,a,keydown
10437414.18,91.29500000178814,a,keyup
10437431.919999994,17.739999994635582,n,keydown
10437542.089999996,110.17000000178814,n,keyup
10437664.46,122.37000000476837,l,keydown
10437768.894999996,104.4349999949336,l,keyup
10437950.415,181.52000000327826,Enter,keydown
10438050.989999995,100.57499999552965,Enter,keyup
10438264.229999997,213.24000000208616,.,keydown
10438363.794999994,99.56499999761581,.,keyup
10438447.019999996,83.22500000149012,t,keydown
10438547.274999999,100.25500000268221,t,keyup
10438565.079999998,17.804999999701977,i,keydown
10438646.57,81.49000000208616,e,keydown
10438664.674999997,18.104999996721745,i,keyup
10438735.585,70.9100000038743,e,keyup
10439130.199999996,394.6149999946356,5,keydown
10439196.214999996,66.01500000059605,5,keyup
10439436.464999996,240.25,Shift,keydown
10439449.219999999,12.755000002682209,R,keydown
10439462.259999998,13.03999999910593,Shift,keyup
10439561.714999996,99.45499999821186,r,keyup
10439737.485,175.77000000327826,o,keydown
10439843.805,106.32000000029802,o,keyup
10439970.68,126.875,a,keydown
10440057.814999998,87.13499999791384,a,keyup
10440416.46,358.64500000327826,n,keydown
10440531.82,115.35999999940395,n,keyup
10440626.54,94.7199999988079,l,keydown
10440716.729999997,90.18999999761581,l,keyup
10440843.89,127.1600000038743,Enter,keydown
10440918.969999999,75.07999999821186,Enter,keyup
10441132.399999999,213.42999999970198,.,keydown
10441233.079999998,100.67999999970198,.,keyup
10441314.024999999,80.94500000029802,t,keydown
10441405.949999996,91.92499999701977,t,keyup
10441440.019999996,34.07000000029802,i,keydown
10441504.515,64.49500000476837,e,keydown
10441539.509999998,34.99499999731779,i,keyup
10441621.945,82.43500000238419,e,keyup
10441982.699999996,360.7549999952316,5,keydown
10442058.695,75.99500000476837,5,keyup
10442336.934999995,278.2399999946356,Shift,keydown
10442349.86,12.925000004470348,R,keydown
10442362.774999999,12.91499999910593,Shift,keyup
10442457.824999996,95.04999999701977,r,keyup
10442728.875,271.05000000447035,o,keydown
10442848.989999995,120.11499999463558,o,keyup
10442903.54,54.55000000447035,a,keydown
10443003.184999995,99.64499999582767,a,keyup
10443030.850000001,27.66500000655651,n,keydown
10443125.034999996,94.1849999949336,n,keyup
10443228.729999997,103.69500000029802,l,keydown
10443328.634999998,99.9050000011921,l,keyup
10443842.155000001,513.5200000032783,Enter,keydown
10443915.434999995,73.27999999374151,Enter,keyup
10444128.96,213.52500000596046,.,keydown
10444221.780000001,92.82000000029802,.,keyup
10444328.600000001,106.82000000029802,t,keydown
10444435.229999997,106.62999999523163,t,keyup
10444465.559999995,30.32999999821186,i,keydown
10444523.449999996,57.89000000059605,e,keydown
10444554.754999995,31.304999999701977,i,keyup
10444632.905000001,78.15000000596046,e,keyup
10445007.424999997,374.5199999958277,5,keydown
10445082.809999995,75.38499999791384,5,keyup
10445408.655000001,325.8450000062585,Shift,keydown
10445421.274999999,12.619999997317791,R,keydown
10445433.86,12.58500000089407,Shift,keyup
10445517.379999995,83.51999999582767,r,keyup
10445677.504999995,160.125,o,keydown
10445792.454999998,114.95000000298023,o,keyup
10445952.854999997,160.39999999850988,a,keydown
10446043.509999998,90.6550000011921,a,keyup
10446063.085,19.575000002980232,n,keydown
10446143.044999994,79.95999999344349,n,keyup
10446259.399999999,116.35500000417233,l,keydown
10446355.43,96.0300000011921,l,keyup
10446500.439999998,145.00999999791384,Enter,keydown
10446570.735,70.29500000178814,Enter,keyup
10446784.259999998,213.52499999850988,.,keydown
10446885.119999997,100.85999999940395,.,keyup
10447212.344999999,327.2250000014901,t,keydown
10447303.11,90.76500000059605,t,keyup
10447320.169999994,17.059999994933605,i,keydown
10447390.905000001,70.73500000685453,e,keydown
10447423.085,32.17999999970198,i,keyup
10447492.61,69.52499999850988,e,keyup
10447855.07,362.46000000089407,5,keydown
10447934.759999998,79.68999999761581,5,keyup
10448175.364999995,240.60499999672174,Shift,keydown
10448188.339999996,12.975000001490116,R,keydown
10448200.784999996,12.445000000298023,Shift,keyup
10448284.439999998,83.6550000011921,r,keyup
10448405.219999999,120.7800000011921,o,keydown
10448500.68,95.46000000089407,o,keyup
10448610.644999996,109.9649999961257,a,keydown
10448673.585,62.940000005066395,a,keyup
10448697.265,23.679999999701977,n,keydown
10448770.354999997,73.0899999961257,n,keyup
10448871.954999998,101.60000000149012,l,keydown
10448955.68,83.72500000149012,l,keyup
10449102.519999996,146.8399999961257,Enter,keydown
10449204.894999996,102.375,Enter,keyup
10449418.259999998,213.36500000208616,.,keydown
10449504.36,86.10000000149012,.,keyup
10449632.009999998,127.64999999850988,t,keydown
10449699.18,67.17000000178814,t,keyup
10449788.619999997,89.43999999761581,i,keydown
10449877.869999997,89.25,i,keyup
10450007.100000001,129.23000000417233,e,keydown
10450093.214999996,86.11499999463558,e,keyup
10450532.939999998,439.7250000014901,5,keydown
10450626.674999997,93.73499999940395,5,keyup
10450973.189999998,346.51500000059605,Shift,keydown
10450986.239999995,13.049999997019768,R,keydown
10450999.044999994,12.804999999701977,Shift,keyup
10451074.369999997,75.32500000298023,r,keyup
10451379.479999997,305.10999999940395,o,keydown
10451484.844999999,105.36500000208616,o,keyup
10451641.405000001,156.5600000023842,a,keydown
10451757.794999994,116.38999999314547,a,keyup
10452026.494999997,268.70000000298023,n,keydown
10452133.524999999,107.0300000011921,n,keyup
10452681.314999998,547.7899999991059,l,keydown
10452778.265,96.95000000298023,l,keyup
10452919.850000001,141.58500000089407,Enter,keydown
10453021.189999998,101.3399999961257,Enter,keyup
10453234.544999994,213.35499999672174,.,keydown
10453348.155000001,113.61000000685453,.,keyup
10453467.68,119.52499999850988,t,keydown
10453539.144999996,71.4649999961257,t,keyup
10453560.729999997,21.58500000089407,i,keydown
10453645.055,84.32500000298023,e,keydown
10453661.350000001,16.29500000178814,i,keyup
10453725.134999998,63.78499999642372,e,keyup
10454087.945,362.8100000023842,5,keydown
10454174.129999995,86.1849999949336,5,keyup
10454383.439999998,209.3100000023842,Shift,keydown
10454396.324999996,12.884999997913837,R,keydown
10454409.125,12.800000004470348,Shift,keyup
10454503.344999999,94.2199999988079,r,keyup
10454671.155000001,167.8100000023842,o,keydown
10454785.475000001,114.32000000029802,o,keyup
10454857.114999995,71.63999999314547,a,keydown
10454943.814999998,86.70000000298023,n,keydown
10454959.61,15.79500000178814,a,keyup
10455045.494999997,85.88499999791384,n,keyup
10455140.394999996,94.89999999850988,l,keydown
10455241.619999997,101.22500000149012,l,keyup
10455392.064999998,150.44500000029802,Enter,keydown
10455471.564999998,79.5,Enter,keyup
10455684.869999997,213.30499999970198,.,keydown
10455786.274999999,101.4050000011921,.,keyup
10455826.989999995,40.7149999961257,t,keydown
10455919.574999996,92.58500000089407,t,keyup
10455957.375,37.80000000447035,i,keydown
10456007.824999996,50.44999999552965,e,keydown
10456049.239999995,41.41499999910593,i,keyup
10456127.594999999,78.35500000417233,e,keyup
10456545.909999996,418.3149999976158,5,keydown
10456611.555,65.64500000327826,5,keyup
10456841.449999996,229.89499999582767,Shift,keydown
10456854.199999996,12.75,R,keydown
10456867.324999996,13.125,Shift,keyup
10456954.379999995,87.05499999970198,r,keyup
10457109.25,154.87000000476837,o,keydown
10457218.439999998,109.18999999761581,o,keyup
10457322.219999999,103.7800000011921,a,keydown
10457402.165,79.94500000029802,a,keyup
10457451.765,49.600000001490116,n,keydown
10457516.445,64.67999999970198,n,keyup
10457622.034999996,105.5899999961257,l,keydown
10457712.464999996,90.42999999970198,l,keyup
10457862.564999998,150.10000000149012,Enter,keydown
10457939.549999997,76.98499999940395,Enter,keyup
10458153.004999995,213.45499999821186,.,keydown
10458250.719999999,97.71500000357628,.,keyup
10458355.939999998,105.2199999988079,t,keydown
10458440.384999998,84.44500000029802,t,keyup
10458472.614999995,32.229999996721745,i,keydown
10458541.614999995,69,e,keydown
10458561.5,19.885000005364418,i,keyup
10458623.439999998,61.939999997615814,e,keyup
10459024.064999998,400.625,5,keydown
10459110.854999997,86.78999999910593,5,keyup
10459464.799999997,353.945000000298,Shift,keydown
10459477.659999996,12.859999999403954,R,keydown
10459490.46,12.800000004470348,Shift,keyup
10459561.5,71.03999999910593,r,keyup
10459875.489999995,313.9899999946356,o,keydown
10459991.46,115.97000000625849,o,keyup
10460155.934999995,164.47499999403954,a,keydown
10460211.905000001,55.97000000625849,a,keyup
10460399.604999997,187.69999999552965,n,keydown
10460493.46,93.85500000417233,n,keyup
10460605.32,111.85999999940395,l,keydown
10460704.39,99.07000000029802,l,keyup
10460838.614999995,134.22499999403954,Enter,keydown
10460924.364999995,85.75,Enter,keyup
10461137.934999995,213.57000000029802,.,keydown
10461231.924999997,93.99000000208616,.,keyup
10461306.794999994,74.86999999731779,t,keydown
10461389.165,82.37000000476837,t,keyup
10461417.034999996,27.86999999731779,i,keydown
10461473.844999999,56.810000002384186,e,keydown
10461515.100000001,41.25500000268221,i,keyup
10461578.674999997,63.57499999552965,e,keyup
10461913.869999997,335.195000000298,5,keydown
10461979.829999998,65.96000000089407,5,keyup
10462360.614999995,380.7849999964237,Shift,keydown
10462373.384999998,12.770000003278255,R,keydown
10462386.21,12.825000002980232,Shift,keyup
10462479.744999997,93.53499999642372,r,keyup
10462690.714999996,210.9699999988079,o,keydown
10462803.629999995,112.91499999910593,o,keyup
10462887.384999998,83.75500000268221,a,keydown
10462979.284999996,91.89999999850988,n,keydown
10462992.879999995,13.594999998807907,a,keyup
10463087.5,94.62000000476837,n,keyup
10463198.655000001,111.1550000011921,l,keydown
10463294.36,95.70499999821186,l,keyup
10463425.699999996,131.3399999961257,Enter,keydown
10463505.489999995,79.78999999910593,Enter,keyup
10463719,213.51000000536442,.,keydown
10463812.850000001,93.85000000149012,.,keyup
10463943.055,130.20499999821186,t,keydown
10464026.034999996,82.97999999672174,i,keydown
10464040.335,14.300000004470348,t,keyup
10464128.954999998,88.61999999731779,e,keydown
10464155.004999995,26.049999997019768,i,keyup
10464248.894999996,93.89000000059605,e,keyup
10464586.659999996,337.76500000059605,5,keydown
10464674.375,87.71500000357628,5,keyup
10464917.879999995,243.50499999523163,Shift,keydown
10464930.765,12.885000005364418,R,keydown
10464943.68,12.91499999910593,Shift,keyup
10465029.555,85.875,r,keyup
10465180.924999997,151.3699999973178,o,keydown
10465278.339999996,97.41499999910593,o,keyup
10465361.994999997,83.6550000011921,a,keydown
10465452.585,90.59000000357628,a,keyup
10465473.439999998,20.854999996721745,n,keydown
10465564.184999995,90.74499999731779,n,keyup
10465648.594999999,84.4100000038743,l,keydown
10465757.024999999,108.42999999970198,l,keyup
10465892.259999998,135.23499999940395,Enter,keydown
10465963.994999997,71.73499999940395,Enter,keyup
10466177.339999996,213.3449999988079,.,keydown
10466281.29,103.95000000298023,.,keyup
10466391.754999995,110.4649999961257,t,keydown
10466506.004999995,114.25,t,keyup
10466522.07,16.065000005066395,i,keydown
10466609.669999994,87.59999999403954,e,keydown
10466623.375,13.705000005662441,i,keyup
10466708.409999996,85.03499999642372,e,keyup
10466978.43,270.02000000327826,5,keydown
10467061.869999997,83.43999999761581,5,keyup
10467300.419999994,238.54999999701977,Shift,keydown
10467313.369999997,12.950000002980232,R,keydown
10467326.100000001,12.730000004172325,Shift,keyup
10467418.449999996,92.34999999403954,r,keyup
10467565.82,147.37000000476837,o,keydown
10467663.824999996,98.00499999523163,o,keyup
10467786.030000001,122.20500000566244,a,keydown
10467912.939999998,126.90999999642372,a,keyup
10467969.14,56.20000000298023,n,keydown
10468033.634999998,64.49499999731779,n,keyup
10468165.549999997,131.91499999910593,l,keydown
10468259.015,93.46500000357628,l,keyup
10468396.354999997,137.3399999961257,Enter,keydown
10468468.239999995,71.88499999791384,Enter,keyup
10468681.354999997,213.11500000208616,.,keydown
10468783.475000001,102.12000000476837,.,keyup
10468899.015,115.53999999910593,t,keydown
10468978.625,79.60999999940395,t,keyup
10469014.994999997,36.36999999731779,i,keydown
10469073.919999994,58.92499999701977,e,keydown
10469096.659999996,22.740000002086163,i,keyup
10469169.629999995,72.9699999988079,e,keyup
10469488.265,318.6350000053644,5,keydown
10469548.294999994,60.02999999374151,5,keyup
10469767.915,219.62000000476837,Shift,keydown
10469781.04,13.125,R,keydown
10469793.754999995,12.714999996125698,Shift,keyup
10469874.155000001,80.40000000596046,r,keyup
10470003.875,129.7199999988079,o,keydown
10470108.479999997,104.60499999672174,o,keyup
10470175.384999998,66.9050000011921,a,keydown
10470280.335,104.95000000298023,n,keydown
10470302.085,21.75,a,keyup
10470371.309999995,69.22499999403954,n,keyup
10470479.515,108.20500000566244,l,keydown
10470586.079999998,106.56499999761581,l,keyup
10470724.57,138.49000000208616,Enter,keydown
10470795.119999997,70.54999999701977,Enter,keyup
10471008.86,213.74000000208616,.,keydown
10471100.994999997,92.13499999791384,.,keyup
10471290.714999996,189.7199999988079,t,keydown
10471361.064999998,70.35000000149012,i,keydown
10471395.225000001,34.1600000038743,t,keyup
10471458.229999997,63.00499999523163,i,keyup
10471492.509999998,34.28000000119209,e,keydown
10471616.794999994,124.28499999642372,e,keyup
10471894.574999996,277.7800000011921,5,keydown
10471975.629999995,81.05499999970198,5,keyup
10472205.364999995,229.73499999940395,Shift,keydown
10472218.299999997,12.935000002384186,R,keydown
10472231.195,12.895000003278255,Shift,keyup
10472321.324999996,90.12999999523163,r,keyup
10472438,116.67500000447035,o,keydown
10472530.625,92.625,o,keyup
10472594.335,63.71000000089407,a,keydown
10472709.350000001,115.01500000059605,a,keyup
10472732.5,23.149999998509884,n,keydown
10472812.21,79.71000000089407,n,keyup
10472960.969999999,148.75999999791384,l,keydown
10473057.019999996,96.04999999701977,l,keyup
10473200.244999997,143.22500000149012,Enter,keydown
10473277.059999995,76.81499999761581,Enter,keyup
10473490.655000001,213.5950000062585,.,keydown
10473573.559999995,82.90499999374151,.,keyup
10473690.725000001,117.16500000655651,t,keydown
10473750.594999999,59.86999999731779,t,keyup
10473804.04,53.44500000029802,i,keydown
10473875.625,71.58500000089407,i,keyup
10473895.055,19.429999999701977,e,keydown
10474010.75,115.69500000029802,e,keyup
10474400.059999995,389.3099999949336,5,keydown
10474481.759999998,81.70000000298023,5,keyup
10474743.979999997,262.2199999988079,Shift,keydown
10474757.204999998,13.225000001490116,R,keydown
10474769.824999996,12.619999997317791,Shift,keyup
10474852.314999998,82.49000000208616,r,keyup
10475012.769999996,160.45499999821186,o,keydown
10475102.314999998,89.54500000178814,o,keyup
10475755.799999997,653.484999999404,a,keydown
10475865.004999995,109.20499999821186,a,keyup
10475958.714999996,93.71000000089407,n,keydown
10476050.854999997,92.14000000059605,n,keyup
10476187.36,136.5050000026822,l,keydown
10476244.144999996,56.78499999642372,l,keyup
10476502.805,258.6600000038743,Enter,keydown
10476597.39,94.58500000089407,Enter,keyup
10476810.86,213.4699999988079,.,keydown
10476918.36,107.5,.,keyup
10476977.049999997,58.689999997615814,t,keydown
10477054.509999998,77.46000000089407,i,keydown
10477078.655000001,24.145000003278255,t,keyup
10477126.814999998,48.15999999642372,e,keydown
10477171.43,44.61500000208616,i,keyup
10477279.159999996,107.72999999672174,e,keyup
10477671.169999994,392.00999999791384,5,keydown
10477736.239999995,65.07000000029802,5,keyup
10477972.725000001,236.48500000685453,Shift,keydown
10477985.64,12.91499999910593,R,keydown
10477998.299999997,12.659999996423721,Shift,keyup
10478083.284999996,84.98499999940395,r,keyup
10478211.199999996,127.91499999910593,o,keydown
10478325.104999997,113.9050000011921,o,keyup
10478396.159999996,71.05499999970198,a,keydown
10478499.665,103.50500000268221,a,keyup
10478526.909999996,27.24499999731779,n,keydown
10478608.994999997,82.08500000089407,n,keyup
10478717.759999998,108.76500000059605,l,keydown
10478797.805,80.04500000178814,l,keyup
10478926.979999997,129.17499999701977,Enter,keydown
10478995.329999998,68.35000000149012,Enter,keyup
10479208.364999995,213.03499999642372,.,keydown
10479305.969999999,97.60500000417233,.,keyup
10479370.96,64.99000000208616,t,keydown
10479473.54,102.57999999821186,t,keyup
10479498.100000001,24.560000002384186,i,keydown
10479553.559999995,55.45999999344349,e,keydown
10479586.294999994,32.73499999940395,i,keyup
10479675.64,89.34500000625849,e,keyup
10479965.964999996,290.32499999552965,5,keydown
10480046.829999998,80.86500000208616,5,keyup
10480257.159999996,210.32999999821186,Shift,keydown
10480269.96,12.800000004470348,R,keydown
10480282.405000001,12.445000000298023,Shift,keyup
10480372.564999998,90.15999999642372,r,keyup
10480455.274999999,82.71000000089407,o,keydown
10480555.754999995,100.47999999672174,o,keyup
10480632.68,76.92500000447035,a,keydown
10480738.544999994,105.86499999463558,a,keyup
10480784.219999999,45.67500000447035,n,keydown
10480885.019999996,100.79999999701977,n,keyup
10481021.375,136.35500000417233,l,keydown
10481131.659999996,110.28499999642372,l,keyup
10481901.93,770.2700000032783,Enter,keydown
10482002.57,100.64000000059605,Enter,keyup
10482215.759999998,213.1899999976158,.,keydown
10482322.780000001,107.02000000327826,.,keyup
10482433.269999996,110.48999999463558,t,keydown
10482524.015,90.74500000476837,t,keyup
10482721.155000001,197.14000000059605,i,keydown
10482816.149999999,94.99499999731779,i,keyup
10482876.14,59.99000000208616,e,keydown
10482960.034999996,83.89499999582767,e,keyup
10483794.875,834.8400000035763,5,keydown
10483863.735,68.85999999940395,5,keyup
10484120.509999998,256.7749999985099,Shift,keydown
10484133.004999995,12.494999997317791,R,keydown
10484145.36,12.355000004172325,Shift,keyup
10484235.96,90.60000000149012,r,keyup
10484390.915,154.95499999821186,o,keydown
10484490.780000001,99.86500000208616,o,keyup
10484619.04,128.25999999791384,a,keydown
10484693.61,74.57000000029802,a,keyup
10485022.189999998,328.57999999821186,n,keydown
10485118.695,96.50500000268221,n,keyup
10485243.844999999,125.14999999850988,l,keydown
10485338.015,94.17000000178814,l,keyup
10485449.919999994,111.90499999374151,Enter,keydown
10485537.094999999,87.17500000447035,Enter,keyup
10485750.589999996,213.4949999973178,.,keydown
10485855.835,105.24500000476837,.,keyup
10486170.699999996,314.8649999946356,t,keydown
10486290.93,120.23000000417233,i,keydown
10486305.530000001,14.600000001490116,t,keyup
10486353.780000001,48.25,e,keydown
10486409.43,55.649999998509884,i,keyup
10486460.11,50.67999999970198,e,keyup
10487452.219999999,992.109999999404,5,keydown
10487530.774999999,78.55499999970198,5,keyup
10487872.774999999,342,Shift,keydown
10487885.594999999,12.820000000298023,R,keydown
10487898.044999994,12.449999995529652,Shift,keyup
10487981.509999998,83.46500000357628,r,keyup
10488140.600000001,159.09000000357628,o,keydown
10488251.714999996,111.11499999463558,o,keyup
10488459.689999998,207.97500000149012,a,keydown
10488536,76.31000000238419,a,keyup
10488657.25,121.25,n,keydown
10488740.809999995,83.5599999949336,n,keyup
10488850.204999998,109.39500000327826,l,keydown
10488927.739999995,77.53499999642372,l,keyup
10489065.030000001,137.2900000065565,Enter,keydown
10489151.879999995,86.84999999403954,Enter,keyup
10489365.625,213.74500000476837,.,keydown
10489448.850000001,83.22500000149012,.,keyup
10489631.309999995,182.4599999934435,t,keydown
10489714.574999996,83.26500000059605,t,keyup
10489744.329999998,29.75500000268221,i,keydown
10489811.989999995,67.65999999642372,e,keydown
10489839.350000001,27.360000006854534,i,keyup
10489934.619999997,95.26999999582767,e,keyup
10490304.744999997,370.125,5,keydown
10490397.369999997,92.625,5,keyup
10490664.64,267.27000000327826,Shift,keydown
10490677.594999999,12.95499999821186,R,keydown
10490690.030000001,12.435000002384186,Shift,keyup
10490771.049999997,81.01999999582767,r,keyup
10490892.924999997,121.875,o,keydown
10490996.114999995,103.18999999761581,o,keyup
10491122.600000001,126.48500000685453,a,keydown
10491222.195,99.5949999988079,a,keyup
10491254.184999995,31.989999994635582,n,keydown
10491342.059999995,87.875,n,keyup
10491453.57,111.51000000536442,l,keydown
10491548.129999995,94.5599999949336,l,keyup
10491685.884999998,137.7550000026822,Enter,keydown
10491773.009999998,87.125,Enter,keyup
10491986.835,213.82500000298023,.,keydown
